Outlet_ID,Outlet_Size,Cooler_Count,Outlet_Type
OUT_09068,Large,4,Eatery
OUT_09069,Medium,2,Grocery
OUT_09070,Large,3,Bakery
OUT_09071,Large,4,SMMT
OUT_09072,Extra Large,3,Bakery
OUT_09073,Medium,2,Kiosk
OUT_09074,Large,5,Grocery
OUT_09075,Small,0,SMMT
OUT_09076,Medium,1,Bakery
OUT_09077,Small,1,Pharmacy
OUT_09078,Medium,2,Pharmacy
OUT_09079,Medium,1,Kiosk
OUT_09080,Small,0,Kiosk
OUT_09081,Large,2,Eatery
OUT_09082,Small,0,Grocry
OUT_09083,Medium,2,SMMT
OUT_09084,Small,1,Grocery
OUT_09085,Small,0,Eatery
OUT_09086,Small,0,Grocery
OUT_09087,Small,0,Pharmacy
OUT_09088,Small,0,Kiosk
OUT_09089,Large,4,Hotel
OUT_09090,Medium,1,Bakery
OUT_09091,Medium,1,SMMT
OUT_09092,small,0,Hotel
OUT_09093,Large,5,Grocery
OUT_09094,Medium,2,Pharmacy
OUT_09095,Medium,1,Grocery
OUT_09096,Medium,2,Eatery
OUT_09097,Large,2,Kiosk
OUT_09098,Small,0,Grocery
OUT_09099,Medium,2,SMMT
OUT_09100,Medium,2,Kiosk
OUT_09101,Medium,2,Grocery
OUT_09102,Medium,1,SMMT
OUT_09103,Small,0,Kiosk
OUT_09104,Large,3,Grocery
OUT_09105,Small,1,Bakery
OUT_09106,Medium,1,Pharmacy
OUT_09107,Small,1,Bakery
OUT_09108,Medium,1,Pharmacy
OUT_09109,Small,0,Pharmacy
OUT_09110,Large,4,Bakery
OUT_09111,Extra Large,4,Hotel
OUT_09112,Medium,2,Grocery
OUT_09113,Small,0,Kiosk
OUT_09114,Medium,2,Bakery
OUT_09115,Small,0,Bakry
OUT_09116,small,2,Pharmacy
OUT_09117,Medium,2,Bakery
OUT_09118,Small,0,Grocery
OUT_09119,Medium,1,Hotel
OUT_09120,Large,2,Hotel
OUT_09121,Small,1,Pharmacy
OUT_09122,Large,2,Pharmacy
OUT_09123,Medium,1,Kiosk
OUT_09124,small,1,Hotel
OUT_09125,Small,0,Grocery
OUT_09126,Small,0,Hotel
OUT_09127,Small,0,Hotel
OUT_09128,Medium,2,Pharmacy
OUT_09129,Small,0,Hotel
OUT_09130,Small,0,SMMT
OUT_09131,Medium,1,Hotel
OUT_09132,Small,0,Hotel
OUT_09133,Small,0,Grocery
OUT_09134,Large,2,Eatery
OUT_09135,Small,0,Grocery
OUT_09136,Small,0,Hotel
OUT_09137,Small,0,Hotel
OUT_09138,Small,0,Pharmacy
OUT_09139,Medium,1,Pharmacy
OUT_09140,Small,0,Kiosk
OUT_09141,Small,1,Hotel
OUT_09142,Medium,2,Eatery
OUT_09143,Medium,1,Eatery
OUT_09144,Small,0,Kiosk
OUT_09145,small,2,Bakery
OUT_09146,Medium,1,SMMT
OUT_09147,Small,0,Pharmacy
OUT_09148,Small,0,Grocery
OUT_09149,small,0,Hotel
OUT_09150,Small,1,Hotel
OUT_09151,Large,5,Eatery
OUT_09152,small,0,SMMT
OUT_09153,Small,0,Kiosk
OUT_09154,Medium,2,Hotel
OUT_09155,Small,0,Grocery
OUT_09156,Small,1,Pharmacy
OUT_09157,Small,1,Kiosk
OUT_09158,Medium,1,SMMT
OUT_09159,Medium,2,Kiosk
OUT_09160,Small,1,Eatery
OUT_09161,Small,0,Bakery
OUT_09162,Small,0,Eatery
OUT_09163,small,1,Grocery
OUT_09164,Medium,2,Bakery
OUT_09165,Medium,2,Pharmacy
OUT_09166,Small,0,SMMT
OUT_09167,Medium,2,Eatery
OUT_09168,Small,1,Hotel
OUT_09169,Small,0,Kiosk
OUT_09170,Large,2,Pharmacy
OUT_09171,Small,0,Bakery
OUT_09172,Medium,2,Grocery
OUT_09173,Small,0,Grocery
OUT_09174,Medium,2,SMMT
OUT_09175,Medium,1,Pharmacy
OUT_09176,Small,0,Grocry
OUT_09177,Small,0,Hotel
OUT_09178,Small,1,Eatery
OUT_09179,Small,0,Pharmacy
OUT_09180,Medium,1,Kiosk
OUT_09181,Medium,2,Pharmacy
OUT_09182,Medium,2,Grocery
OUT_09183,Large,4,Bakery
OUT_09184,Small,0,Hotel
OUT_09185,Large,3,Eatery
OUT_09186,Large,4,Eatery
OUT_09187,Medium,1,Kiosk
OUT_09188,Medium,2,Pharmacy
OUT_09189,Small,1,Kiosk
OUT_09190,Medium,2,Grocery
OUT_09191,Large,4,Eatery
OUT_09192,Medium,1,SMMT
OUT_09193,Small,0,Hotel
OUT_09194,Small,0,Grocery
OUT_09195,Small,0,Pharmacy
OUT_09196,Small,0,Kiosk
OUT_09197,Medium,2,Pharmacy
OUT_09198,Large,4,Eatery
OUT_09199,Small,0,Hotel
OUT_09200,Large,4,Grocery
OUT_09201,Medium,1,Hotel
OUT_09202,Small,0,Eatery
OUT_09203,Small,0,Eatery
OUT_09204,Medium,2,Grocry
OUT_09205,Small,0,Grocery
OUT_09206,Small,0,Bakery
OUT_09207,Large,5,Grocery
OUT_09208,Small,0,Bakery
OUT_09209,Small,1,Hotel
OUT_09210,Medium,2,SMMT
OUT_09211,Medium,1,Bakry
OUT_09212,Small,0,Bakery
OUT_09213,Medium,1,Eatery
OUT_09214,Extra Large,3,Hotel
OUT_09215,Large,4,SMMT
OUT_09216,Extra Large,5,Pharmacy
OUT_09217,Large,4,Grocery
OUT_09218,Small,1,Pharmacy
OUT_09219,Medium,2,Hotel
OUT_09220,Medium,2,Kiosk
OUT_09221,Extra Large,4,Pharmacy
OUT_09222,Small,0,SMMT
OUT_09223,Small,0,SMMT
OUT_09224,Medium,2,SMMT
OUT_09225,Small,1,Pharmacy
OUT_09226,,0,Pharmacy
OUT_09227,Small,0,Bakery
OUT_09228,Small,1,Hotel
OUT_09229,Medium,2,Grocery
OUT_09230,Small,0,Kiosk
OUT_09231,Small,1,Grocery
OUT_09232,Large,5,Bakery
OUT_09233,Large,3,Eatery
OUT_09234,Small,0,Kiosk
OUT_09235,Small,0,Eatery
OUT_09236,Large,5,Bakry
OUT_09237,Small,1,Pharmacy
OUT_09238,Medium,2,Kiosk
OUT_09239,,0,Pharmacy
OUT_09240,Small,0,Pharmacy
OUT_09241,Medium,1,Kiosk
OUT_09242,Small,0,Kiosk
OUT_09243,Large,5,Hotel
OUT_09244,Medium,2,Eatery
OUT_09245,Small,0,Pharmacy
OUT_09246,Small,0,SMMT
OUT_09247,Small,1,SMMT
OUT_09248,Small,0,Pharmacy
OUT_09249,Small,0,Grocery
OUT_09250,Medium,2,SMMT
OUT_09251,Small,1,Pharmacy
OUT_09252,Small,1,SMMT
OUT_09253,Medium,1,Kiosk
OUT_09254,Small,1,Bakery
OUT_09255,Medium,1,Grocery
OUT_09256,Medium,1,SMMT
OUT_09257,Extra Large,4,Grocery
OUT_09258,Small,0,SMMT
OUT_09259,Large,2,SMMT
OUT_09260,Small,0,Kiosk
OUT_09261,Small,0,Eatery
OUT_09262,Large,4,SMMT
OUT_09263,Large,5,Eatery
OUT_09264,Small,0,Bakery
OUT_09265,Large,3,Kiosk
OUT_09266,Small,1,Eatery
OUT_09267,Medium,1,Eatery
OUT_09268,Small,0,Bakery
OUT_09269,Small,1,Pharmacy
OUT_09270,Small,0,Grocery
OUT_09271,Medium,1,Eatery
OUT_09272,Medium,1,Hotel
OUT_09273,Small,1,Pharmacy
OUT_09274,Extra Large,5,Eatery
OUT_09275,Extra Large,3,Pharmacy
OUT_09276,Small,0,Hotel
OUT_09277,Medium,2,Kiosk
OUT_09278,small,3,Grocery
OUT_09279,Small,1,Kiosk
OUT_09280,Small,0,Grocery
OUT_09281,Small,1,Eatery
OUT_09282,Small,0,Kiosk
OUT_09283,Medium,2,Grocry
OUT_09284,Medium,2,Pharmacy
OUT_09285,Small,0,Eatery
OUT_09286,Medium,2,SMMT
OUT_09287,Small,0,Kiosk
OUT_09288,Large,5,Bakery
OUT_09289,Small,0,Kiosk
OUT_09290,Small,0,Grocery
OUT_09291,Medium,1,Bakery
OUT_09292,Small,1,Kiosk
OUT_09293,Medium,1,Eatery
OUT_09294,Medium,2,SMMT
OUT_09295,Small,1,Grocery
OUT_09296,Small,0,Grocery
OUT_09297,Large,5,Hotel
OUT_09298,Small,0,Bakery
OUT_09299,Small,0,Grocery
OUT_09300,Small,0,Grocery
OUT_09301,Medium,1,Pharmacy
OUT_09302,Medium,2,SMMT
OUT_09303,Extra Large,2,Kiosk
OUT_09304,Large,2,Eatery
OUT_09305,Small,0,Bakery
OUT_09306,Small,0,Bakery
OUT_09307,Large,2,Kiosk
OUT_09308,Small,0,Pharmacy
OUT_09309,Small,1,Pharmacy
OUT_09310,Extra Large,3,Hotel
OUT_09311,Small,1,Pharmacy
OUT_09312,Small,0,Eatery
OUT_09313,Small,1,Hotel
OUT_09314,Medium,2,Kiosk
OUT_09315,Medium,1,Grocery
OUT_09316,Medium,2,Bakery
OUT_09317,Large,4,Pharmacy
OUT_09318,Large,5,Hotel
OUT_09319,Medium,1,Pharmacy
OUT_09320,Large,3,Eatery
OUT_09321,Small,0, Eatery 
OUT_09322,Small,1,SMMT
OUT_09323,Extra Large,3,Grocery
OUT_09324,Medium,2,SMMT
OUT_09325,Small,0,Bakery
OUT_09326,Small,0,SMMT
OUT_09327,Small,1,Bakery
OUT_09328,Small,0,Hotel
OUT_09329,Small,0,Bakery
OUT_09330,Small,0,Bakery
OUT_09331,Medium,1,Bakery
OUT_09332,Large,3,SMMT
OUT_09333,Small,0,Bakery
OUT_09334,Small,1,Bakery
OUT_09335,Small,0,Hotel
OUT_09336,Large,3,Kiosk
OUT_09337,Small,0,Eatery
OUT_09338,Small,0,Eatery
OUT_09339,small,3,Pharmacy
OUT_09340,Large,5,SMMT
OUT_09341,Small,1,Kiosk
OUT_09342,Large,2,Pharmacy
OUT_09343,Medium,1,Eatery
OUT_09344,Small,1,Kiosk
OUT_09345,Small,0,Pharmacy
OUT_09346,Small,0,Kiosk
OUT_09347,Medium,2,Pharmacy
OUT_09348,small,4,Bakery
OUT_09349,Medium,1,Eatery
OUT_09350,Small,0,SMMT
OUT_09351,Medium,1,Grocry
OUT_09352,Small,0,Kiosk
OUT_09353,Small,1,Eatery
OUT_09354,Large,2,Grocery
OUT_09355,Medium,1,Eatery
OUT_09356,Small,0,Kiosk
OUT_09357,Large,2,SMMT
OUT_09358,Small,1,SMMT
OUT_09359,Small,0,Pharmacy
OUT_09360,Small,0,Grocery
OUT_09361,Small,0,Pharmacy
OUT_09362,Small,0,Eatery
OUT_09363,Small,0,Eatery
OUT_09364,Small,0,Hotel
OUT_09365,Large,4,Grocery
OUT_09366,Small,0,Kiosk
OUT_09367,Small,0,Bakery
OUT_09368,Small,0,Grocery
OUT_09369,Extra Large,4,Grocery
OUT_09370,Medium,1,Bakery
OUT_09371,Small,0,Eatery
OUT_09372,Medium,2,Pharmacy
OUT_09373,Medium,1,Grocry
OUT_09374,Small,1,Kiosk
OUT_09375,Small,0,Eatery
OUT_09376,Small,0,Grocery
OUT_09377,Large,4,Eatery
OUT_09378,Small,0,Kiosk
OUT_09379,Medium,2,Grocery
OUT_09380,Medium,2,Eatery
OUT_09381,Small,0,Hotel
OUT_09382,Medium,1,Grocery
OUT_09383,Medium,1,SMMT
OUT_09384,Small,0,Hotel
OUT_09385,Medium,2,SMMT
OUT_09386,Medium,1,Grocery
OUT_09387,Small,0, Eatery 
OUT_09388,Medium,1,Pharmacy
OUT_09389,Small,0,Bakery
OUT_09390,Extra Large,4,Eatery
OUT_09391,Medium,2,Pharmacy
OUT_09392,Small,0,Grocery
OUT_09393,Small,0,Grocery
OUT_09394,Medium,2,Bakery
OUT_09395,Small,0,SMMT
OUT_09396,Medium,2,SMMT
OUT_09397,Medium,1,Hotel
OUT_09398,Medium,2,Bakery
OUT_09399,Medium,2,Eatery
OUT_09400,Large,5,Kiosk
OUT_09401,Medium,1,Hotel
OUT_09402,Small,0,Kiosk
OUT_09403,Small,1,Kiosk
OUT_09404,Medium,1,Kiosk
OUT_09405,Medium,1,Kiosk
OUT_09406,Small,0,Bakery
OUT_09407,Large,2,Bakery
OUT_09408,Small,0,Eatery
OUT_09409,Small,0,Bakery
OUT_09410,Large,5,Hotel
OUT_09411,Medium,1,Grocery
OUT_09412,Small,0,Eatery
OUT_09413,Small,0,Pharmacy
OUT_09414,Medium,1,SMMT
OUT_09415,Small,1,Grocery
OUT_09416,Small,1,Bakery
OUT_09417,Medium,1,Eatery
OUT_09418,Medium,2,Pharmacy
OUT_09419,Small,1,Kiosk
OUT_09420,Small,0,Bakery
OUT_09421,Small,0,Eatery
OUT_09422,Extra Large,5,Bakery
OUT_09423,Medium,1,Grocery
OUT_09424,Medium,2,Pharmacy
OUT_09425,Medium,1,Hotel
OUT_09426,Small,1,SMMT
OUT_09427,Medium,2,Bakery
OUT_09428,Small,1,Eatery
OUT_09429,Medium,2,Grocery
OUT_09430,Medium,1,Eatery
OUT_09431,Small,1,Hotel
OUT_09432,Small,0,Kiosk
OUT_09433,Small,1,Kiosk
OUT_09434,Small,0, Eatery 
OUT_09435,Small,0,Grocery
OUT_09436,Medium,2,Bakery
OUT_09437,Small,0,Eatery
OUT_09438,Small,0,Pharmacy
OUT_09439,Medium,1,Pharmacy
OUT_09440,Small,0,Hotel
OUT_09441,Small,0,Grocery
OUT_09442,Medium,2,Hotel
OUT_09443,Small,1,Eatery
OUT_09444,Small,0,Bakery
OUT_09445,Extra Large,3,SMMT
OUT_09446,Medium,2,Kiosk
OUT_09447,Medium,1,Pharmacy
OUT_09448,Large,5,Grocry
OUT_09449,Small,0,Bakery
OUT_09450,Large,5,Bakery
OUT_09451,small,2,Kiosk
OUT_09452,Small,0,Grocery
OUT_09453,Small,1,Grocery
OUT_09454,Small,1,Grocery
OUT_09455,Medium,2,Kiosk
OUT_09456,Small,0,Bakery
OUT_09457,Small,1,Kiosk
OUT_09458,Medium,1,Bakery
OUT_09459,Small,1,Hotel
OUT_09460,Small,1,Grocery
OUT_09461,Medium,1,Kiosk
OUT_09462,Small,0,Kiosk
OUT_09463,Large,5,Hotel
OUT_09464,Small,0,Kiosk
OUT_09465,Small,1,Bakery
OUT_09466,Medium,1,Kiosk
OUT_09467,,0,Pharmacy
OUT_09468,,0,Eatery
OUT_09469,Large,2,Grocery
OUT_09470,Medium,1,SMMT
OUT_09471,Medium,1,Bakery
OUT_09472,Small,0,Grocery
OUT_09473,Small,0, Eatery 
OUT_09474,Small,1,SMMT
OUT_09475,Small,0,SMMT
OUT_09476,Large,2,Pharmacy
OUT_09477,Large,3,Pharmacy
OUT_09478,small,2,Bakery
OUT_09479,Medium,2,SMMT
OUT_09480,Medium,1,Hotel
OUT_09481,Medium,1,Pharmacy
OUT_09482,Extra Large,3,Grocery
OUT_09483,Small,0,Kiosk
OUT_09484,Large,2,SMMT
OUT_09485,Small,0,SMMT
OUT_09486,Small,0,Bakry
OUT_09487,Large,4,Eatery
OUT_09488,Small,0,Bakery
OUT_09489,Small,1,Grocery
OUT_09490,Small,0,Hotel
OUT_09491,Large,3,Hotel
OUT_09492,Medium,1,Grocery
OUT_09493,Small,0,Pharmacy
OUT_09494,Small,0,Grocery
OUT_09495,Medium,2,Bakery
OUT_09496,Small,0,Bakery
OUT_09497,Small,1,Hotel
OUT_09498,Medium,1,Bakery
OUT_09499,small,1,Hotel
OUT_09500,Small,0,SMMT
OUT_09501,Extra Large,4,Grocery
OUT_09502,Small,0,Pharmacy
OUT_09503,Small,0,Pharmacy
OUT_09504,Small,0,Bakry
OUT_09505,Medium,1,Eatery
OUT_09506,Small,1,Eatery
OUT_09507,Medium,2,Bakery
OUT_09508,Medium,1,Bakery
OUT_09509,Large,3,Kiosk
OUT_09510,Medium,1,Hotel
OUT_09511,Small,1,Eatery
OUT_09512,Small,0,Hotel
OUT_09513,Small,0,Pharmacy
OUT_09514,Small,0,Hotel
OUT_09515,Large,2,Grocery
OUT_09516,small,2,SMMT
OUT_09517,Small,0,Pharmacy
OUT_09518,Medium,2,SMMT
OUT_09519,Large,2,Bakery
OUT_09520,Medium,1,Eatery
OUT_09521,Small,0,Hotel
OUT_09522,Small,0,Eatery
OUT_09523,Extra Large,4,Grocery
OUT_09524,Medium,2,Bakery
OUT_09525,Medium,2,Bakery
OUT_09526,Small,0,SMMT
OUT_09527,Small,1,Eatery
OUT_09528,Small,0,Bakery
OUT_09529,Medium,2,Bakery
OUT_09530,Small,1,Pharmacy
OUT_09531,small,2,Pharmacy
OUT_09532,Small,0,Hotel
OUT_09533,Extra Large,5,Kiosk
OUT_09534,Small,0,Pharmacy
OUT_09535,Small,0,Hotel
OUT_09536,Small,0,Bakery
OUT_09537,Medium,1,Grocery
OUT_09538,Small,0,SMMT
OUT_09539,Small,0,Grocry
OUT_09540,Large,4,Grocery
OUT_09541,Medium,1,SMMT
OUT_09542,Medium,1,Pharmacy
OUT_09543,Medium,1, Eatery 
OUT_09544,Small,0,Grocery
OUT_09545,Medium,2,Bakery
OUT_09546,Small,0,Kiosk
OUT_09547,Medium,2,SMMT
OUT_09548,Large,5,Bakery
OUT_09549,Small,1,Bakery
OUT_09550,Medium,2,Eatery
OUT_09551,Medium,2,SMMT
OUT_09552,Large,5,Hotel
OUT_09553,Medium,2,Hotel
OUT_09554,Small,0,SMMT
OUT_09555,Small,0,Pharmacy
OUT_09556,Small,1,SMMT
OUT_09557,Small,1,Grocery
OUT_09558,Small,0,Pharmacy
OUT_09559,Medium,2,SMMT
OUT_09560,Small,0,Eatery
OUT_09561,Small,0,SMMT
OUT_09562,Small,0,Grocery
OUT_09563,Small,0,Bakery
OUT_09564,Small,0,Pharmacy
OUT_09565,Small,0,SMMT
OUT_09566,Small,0,Grocery
OUT_09567,Medium,2,Grocery
OUT_09568,Large,3,SMMT
OUT_09569,Medium,2,Grocery
OUT_09570,Large,4,Eatery
OUT_09571,Small,0,Grocery
OUT_09572,Medium,2,Hotel
OUT_09573,Medium,1,Pharmacy
OUT_09574,Small,0,Pharmacy
OUT_09575,Small,0,Grocry
OUT_09576,Large,4,SMMT
OUT_09577,Small,1,Bakery
OUT_09578,Medium,2,Grocery
OUT_09579,Large,5,Kiosk
OUT_09580,Small,1,Hotel
OUT_09581,Large,2,Bakery
OUT_09582,Extra Large,3,Pharmacy
OUT_09583,Large,5,Pharmacy
OUT_09584,Small,1,Eatery
OUT_09585,Large,2,Eatery
OUT_09586,Extra Large,4,Kiosk
OUT_09587,Small,0,Kiosk
OUT_09588,Medium,2,Bakery
OUT_09589,Medium,2,Pharmacy
OUT_09590,Medium,2, Eatery 
OUT_09591,Medium,2,Hotel
OUT_09592,Extra Large,3,Bakery
OUT_09593,Small,1,Bakery
OUT_09594,Medium,1,Hotel
OUT_09595,Medium,1,Grocery
OUT_09596,Small,1,Kiosk
OUT_09597,Medium,1,Bakery
OUT_09598,Small,0,Pharmacy
OUT_09599,Small,0,Eatery
OUT_09600,Large,2,Bakery
OUT_09601,Small,0,SMMT
OUT_09602,Small,0,Grocery
OUT_09603,Large,5,Eatery
OUT_09604,Small,0,Grocery
OUT_09605,Medium,2,SMMT
OUT_09606,Medium,1,Eatery
OUT_09607,Large,3,Hotel
OUT_09608,Extra Large,2,Pharmacy
OUT_09609,Small,1,Eatery
OUT_09610,Medium,1,Kiosk
OUT_09611,Small,0,Bakery
OUT_09612,Small,0,Bakery
OUT_09613,Small,0,Pharmacy
OUT_09614,Large,4,Kiosk
OUT_09615,Medium,1,Bakery
OUT_09616,Small,0,Eatery
OUT_09617,Small,0,SMMT
OUT_09618,Medium,2,Bakery
OUT_09619,Small,0,Grocery
OUT_09620,Medium,1,SMMT
OUT_09621,Small,0,Eatery
OUT_09622,Medium,1,Pharmacy
OUT_09623,,0,Bakery
OUT_09624,Small,0,Kiosk
OUT_09625,Small,0,Pharmacy
OUT_09626,Medium,2,Bakery
OUT_09627,Medium,1,SMMT
OUT_09628,Small,0,Pharmacy
OUT_09629,Medium,1,Hotel
OUT_09630,Small,0,SMMT
OUT_09631,Medium,2,SMMT
OUT_09632,Small,0,Grocry
OUT_09633,Medium,2,SMMT
OUT_09634,Extra Large,2,Pharmacy
OUT_09635,Medium,2,Pharmacy
OUT_09636,Large,3,Eatery
OUT_09637,Large,5,SMMT
OUT_09638,Small,0,Bakery
OUT_09639,Small,0,Eatery
OUT_09640,Small,0,Pharmacy
OUT_09641,Small,1,Bakery
OUT_09642,Small,0,Eatery
OUT_09643,Medium,1,Grocery
OUT_09644,Small,0,Hotel
OUT_09645,Small,0,Grocery
OUT_09646,Small,0,Hotel
OUT_09647,Medium,2,Pharmacy
OUT_09648,Large,5,Grocery
OUT_09649,Medium,1,Grocery
OUT_09650,Small,0,Pharmacy
OUT_09651,Small,1,Hotel
OUT_09652,Small,1,Bakry
OUT_09653,Medium,2,Hotel
OUT_09654,Medium,1,Bakery
OUT_09655,Small,0,Grocery
OUT_09656,Large,3,Grocry
OUT_09657,Small,0,Bakery
OUT_09658,Small,1,Hotel
OUT_09659,Small,0,Eatery
OUT_09660,Medium,2,SMMT
OUT_09661,Medium,1,Hotel
OUT_09662,Small,0,Bakery
OUT_09663,Small,0,Pharmacy
OUT_09664,Small,0,Pharmacy
OUT_09665,Medium,1,Eatery
OUT_09666,Small,1,Bakery
OUT_09667,Medium,2,SMMT
OUT_09668,Medium,2,Hotel
OUT_09669,Small,1,Eatery
OUT_09670,Medium,2,Eatery
OUT_09671,Medium,2,Kiosk
OUT_09672,Small,0,Hotel
OUT_09673,Medium,2,Eatery
OUT_09674,Small,1,SMMT
OUT_09675,Small,0,Kiosk
OUT_09676,Medium,1,Bakery
OUT_09677,Small,0,Bakery
OUT_09678,Small,0,Kiosk
OUT_09679,Small,1,Kiosk
OUT_09680,Medium,1,Grocery
OUT_09681,Small,0,Hotel
OUT_09682,Large,4,Pharmacy
OUT_09683,Medium,1,Kiosk
OUT_09684,Small,1,SMMT
OUT_09685,small,0,Pharmacy
OUT_09686,small,1,Bakry
OUT_09687,Small,0,Kiosk
OUT_09688,Medium,1,Grocery
OUT_09689,Small,0,Eatery
OUT_09690,Small,0,Kiosk
OUT_09691,Small,0,Pharmacy
OUT_09692,Small,0,Bakery
OUT_09693,Medium,2,Bakery
OUT_09694,Large,2,Grocery
OUT_09695,Medium,2,Eatery
OUT_09696,Small,0,SMMT
OUT_09697,Medium,1,Kiosk
OUT_09698,Medium,2,SMMT
OUT_09699,Small,0,Kiosk
OUT_09700,Small,0,Grocery
OUT_09701,Small,0,Grocery
OUT_09702,Small,1, Eatery 
OUT_09703,Small,0,Pharmacy
OUT_09704,Small,1,SMMT
OUT_09705,Medium,1,Hotel
OUT_09706,Small,0,SMMT
OUT_09707,Extra Large,4,Kiosk
OUT_09708,Small,0,Pharmacy
OUT_09709,Small,1,Bakery
OUT_09710,Extra Large,3,Kiosk
OUT_09711,Medium,2,SMMT
OUT_09712,Medium,1,SMMT
OUT_09713,Small,0,Kiosk
OUT_09714,Small,0,Hotel
OUT_09715,Extra Large,2,Hotel
OUT_09716,Large,5,Bakery
OUT_09717,Large,4,Eatery
OUT_09718,Large,3,Hotel
OUT_09719,Large,3,SMMT
OUT_09720,Small,1,Grocery
OUT_09721,Medium,1,Hotel
OUT_09722,Small,1,Grocery
OUT_09723,Medium,1,Eatery
OUT_09724,Small,0,Eatery
OUT_09725,Small,0,SMMT
OUT_09726,Small,0,Hotel
OUT_09727,Extra Large,3,Grocery
OUT_09728,Small,0,Hotel
OUT_09729,small,0,Bakery
OUT_09730,,1,Eatery
OUT_09731,Extra Large,4, Eatery 
OUT_09732,small,0,Eatery
OUT_09733,Small,1,SMMT
OUT_09734,Small,0,Eatery
OUT_09735,Small,0,Eatery
OUT_09736,Medium,1,Grocery
OUT_09737,Small,0,Grocery
OUT_09738,Small,0,Eatery
OUT_09739,Small,0,Grocery
OUT_09740,Small,0,Hotel
OUT_09741,Small,0,Grocry
OUT_09742,Medium,1,Bakery
OUT_09743,Small,1,Eatery
OUT_09744,Small,0,Hotel
OUT_09745,Small,1,SMMT
OUT_09746,Small,0, Eatery 
OUT_09747,Small,1,Eatery
OUT_09748,Large,3,Pharmacy
OUT_09749,Small,0,Pharmacy
OUT_09750,Extra Large,5,Eatery
OUT_09751,Small,0,Grocery
OUT_09752,small,0,Pharmacy
OUT_09753,Small,0,Bakery
OUT_09754,Medium,1,Pharmacy
OUT_09755,Large,2,Kiosk
OUT_09756,Medium,2,Hotel
OUT_09757,Small,1,Bakery
OUT_09758,Medium,2,Hotel
OUT_09759,Small,0,Bakery
OUT_09760,Small,0,Hotel
OUT_09761,Small,1,Kiosk
OUT_09762,Large,2,SMMT
OUT_09763,Large,5,Hotel
OUT_09764,Medium,2,Pharmacy
OUT_09765,Small,0,Pharmacy
OUT_09766,Medium,2,Grocry
OUT_09767,Small,0,Bakery
OUT_09768,Large,2,Kiosk
OUT_09769,small,0,SMMT
OUT_09770,Medium,1,Pharmacy
OUT_09771,Small,1,Eatery
OUT_09772,Large,4,Grocry
OUT_09773,Medium,1,Pharmacy
OUT_09774,Large,2,Grocery
OUT_09775,Small,1,Grocery
OUT_09776,small,5,SMMT
OUT_09777,Medium,2,Bakry
OUT_09778,Extra Large,3,Pharmacy
OUT_09779,Medium,2,Eatery
OUT_09780,Extra Large,5,Grocery
OUT_09781,Small,1,Bakery
OUT_09782,Medium,2,Pharmacy
OUT_09783,Large,4,Bakery
OUT_09784,Medium,1,Kiosk
OUT_09785,Small,0,Kiosk
OUT_09786,Medium,2,Kiosk
OUT_09787,Large,3,SMMT
OUT_09788,Large,3,Grocery
OUT_09789,Small,0,Kiosk
OUT_09790,Small,0,Kiosk
OUT_09791,Small,0,Eatery
OUT_09792,Large,5,Bakery
OUT_09793,Small,1,Bakery
OUT_09794,Small,0,Grocery
OUT_09795,Large,5,Grocery
OUT_09796,Small,0,SMMT
OUT_09797,Small,1,Bakery
OUT_09798,Medium,2,Eatery
OUT_09799,Medium,2,Grocery
OUT_09800,Small,1,SMMT
OUT_09801,Small,0,Kiosk
OUT_09802,Medium,2,Pharmacy
OUT_09803,Small,0,Kiosk
OUT_09804,Small,0,Bakery
OUT_09805,Small,1,Grocery
OUT_09806,Large,3,SMMT
OUT_09807,Medium,1,Kiosk
OUT_09808,Large,2,Grocery
OUT_09809,Small,1,SMMT
OUT_09810,Small,0,Bakery
OUT_09811,Large,3,Bakery
OUT_09812,Extra Large,5,Hotel
OUT_09813,Large,2,Bakery
OUT_09814,Small,0,Grocery
OUT_09815,Medium,2,Bakery
OUT_09816,Small,1,Bakry
OUT_09817,Extra Large,2,Kiosk
OUT_09818,Small,0,Bakery
OUT_09819,Small,0,Hotel
OUT_09820,Small,1,Kiosk
OUT_09821,Small,0,Hotel
OUT_09822,Small,0,Kiosk
OUT_09823,Medium,2,Eatery
OUT_09824,Small,0,Kiosk
OUT_09825,Small,0,Grocry
OUT_09826,Small,0,Bakery
OUT_09827,Medium,2,Pharmacy
OUT_09828,Medium,2,Kiosk
OUT_09829,Large,5,SMMT
OUT_09830,Medium,1,Hotel
OUT_09831,Small,0,Eatery
OUT_09832,Small,1,SMMT
OUT_09833,Small,0,Bakery
OUT_09834,Small,1,Grocry
OUT_09835,Medium,1,Kiosk
OUT_09836,Small,1,Bakry
OUT_09837,Extra Large,2,Bakery
OUT_09838,Small,0,Kiosk
OUT_09839,Small,0,Grocery
OUT_09840,Large,2,Hotel
OUT_09841,Small,0,SMMT
OUT_09842,Small,1,Kiosk
OUT_09843,Small,0,Kiosk
OUT_09844,Small,0, Eatery 
OUT_09845,Small,1,Grocery
OUT_09846,Small,0,Grocry
OUT_09847,Medium,2,Kiosk
OUT_09848,Medium,1,Grocery
OUT_09849,Small,0,Hotel
OUT_09850,Small,0,Eatery
OUT_09851,Medium,2,Hotel
